Country,Region,Province,Season,Date_ISO,Date,Meet,Venue,Event,Distance,Stroke,Rank,Canonical_Swimmer,Swimmer,Match_Score,Manual_Match,Club,Time,Time_Seconds,FINA_Points,Source_URL,Source_File
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,100m Medley,100.0,Medley,14,"VILLAREAL HERNANDEZ, Alba","VILLAREAL HERNANDEZ, Alba",100.0,No,C. Valenciano,1:41.03,101.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,100m Estilos,,Medley,20,"VIVO BORONAT, Nicolas",,,,C.N. Ferca-San Jose,01:48.22,108.22,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,100m Medley,100.0,Medley,20,"VIVO BORONAT, Nicolas","VIVO BORONAT, Nicolas",100.0,No,C.N. Ferca-San Jose,1:48.22,108.22,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,100m Estilos,,Medley,26,"VOZNIAK, Arsen",,,,C.N. Ferca-San Jose,01:59.91,119.91,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,100m Medley,100.0,Medley,26,"VOZNIAK, Arsen","VOZNIAK, Arsen",100.0,No,C.N. Ferca-San Jose,1:59.91,119.91,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,100m Estilos,,Medley,31,"WANLT, Peiyuan",,,,C.N. Ferca-San Jose,02:18.50,138.5,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,100m Medley,100.0,Medley,31,"WANLT, Peiyuan","WANLT, Peiyuan",100.0,No,C.N. Ferca-San Jose,2:18.50,138.5,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,28,"AGUILAR SANCHEZ, Ismael",,,,Club Natacion Barracudas Torrent,03:52.27,232.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,28,"AGUILAR SANCHEZ, Ismael","AGUILAR SANCHEZ, Ismael",100.0,No,Club Natacion Barracudas Torrent,3:52.27,232.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,2,"ALBERT BAUTISTA, Alvaro",,,,C. Valenciano,02:51.29,171.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,2,"ALBERT BAUTISTA, Alvaro","ALBERT BAUTISTA, Alvaro",100.0,No,C. Valenciano,2:51.29,171.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,8,"ANDRIIKO, Artem",,,,C.N. Delfin,03:09.03,189.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,8,"ANDRIIKO, Artem","ANDRIIKO, Artem",100.0,No,C.N. Delfin,3:09.03,189.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,17,"BASTIDA ZOLA, Antonio",,,,C.N. Delfin,03:37.00,217.0,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,17,"BASTIDA ZOLA, Antonio","BASTIDA ZOLA, Antonio",100.0,No,C.N. Delfin,3:37.00,217.0,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,5,"BRIONES ZAMORA, Xiada","BRIONES ZAMORA, Xiada",100.0,No,Club Natacion Barracudas Torrent,3:14.47,194.47,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,3,"BUSQUETS GARCIA, Maria","BUSQUETS GARCIA, Maria",100.0,No,C.N. Delfin,3:04.03,184.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,4,"CASTILLO RUIZ, Mina","CASTILLO RUIZ, Mina",100.0,No,C. Valenciano,3:04.43,184.43,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,18,"COMPANY BAYARRI, Clara","COMPANY BAYARRI, Clara",100.0,No,C.N. Delfin,3:51.02,231.02,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,16,"CORDERO, Francesca Ana","CORDERO, Francesca Ana",100.0,No,Club Natacion Barracudas Torrent,3:37.07,217.07,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,6,"CORTINAS PEREZ, Lucas",,,,C. Valenciano,03:03.38,183.38,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,6,"CORTINAS PEREZ, Lucas","CORTINAS PEREZ, Lucas",100.0,No,C. Valenciano,3:03.38,183.38,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,4,"CZAJKA, Czarek",,,,C.N. Delfin,02:56.17,176.17000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,4,"CZAJKA, Czarey","CZAJKA, Czarey",100.0,No,C.N. Delfin,2:56.17,176.17000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,9,"ESPEJO REDIN, Martina","ESPEJO REDIN, Martina",100.0,No,C. Valenciano,3:26.91,206.91,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,10,"ESPEJO SUBSIERRA, Marcos",,,,C. Valenciano,03:19.31,199.31,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,10,"ESPEJO SUBSIERRA, Marcos","ESPEJO SUBSIERRA, Marcos",100.0,No,C. Valenciano,3:19.31,199.31,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,11,"GARCIA NAVARRO, Marta","GARCIA NAVARRO, Marta",100.0,No,C. Sirenas Catarroja,3:28.67,208.67000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,8,"GARCIA SHAN, Angela","GARCIA SHAN, Angela",100.0,No,Club Natacion Barracudas Torrent,3:23.06,203.06,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,29,"GIL CASES, Leon",,,,C.N. Picassent,03:57.43,237.43,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,29,"GIL CASES, Leon","GIL CASES, Leon",100.0,No,C.N. Picassent,3:57.43,237.43,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,26,"GIL CASES, Luis",,,,C.N. Picassent,03:45.84,225.84,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,26,"GIL CASES, Luis","GIL CASES, Luis",100.0,No,C.N. Picassent,3:45.84,225.84,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,14,"GONZALEZ SECO, Rocio","GONZALEZ SECO, Rocio",100.0,No,C. Valenciano,3:32.04,212.04,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,6,"HERNANDEZ FITO, Isabel","HERNANDEZ FITO, Isabel",100.0,No,C. Valenciano,3:15.68,195.68,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,25,"HERRAIZ RUIZ, Borja",,,,C.N. Xirivella,03:45.03,225.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,25,"HERRAIZ RUIZ, Borja","HERRAIZ RUIZ, Borja",100.0,No,C.N. Xirivella,3:45.03,225.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,21,"JURADO FABRA, Dario",,,,Club Natacion Barracudas Torrent,03:40.06,220.06,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,21,"JURADO FABRA, Dario","JURADO FABRA, Dario",100.0,No,Club Natacion Barracudas Torrent,3:40.06,220.06,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,34,"KITSEN, Yefym",,,,Club Natacion Barracudas Torrent,04:33.48,273.48,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,34,"KITSEN, Yefym","KITSEN, Yefym",100.0,No,Club Natacion Barracudas Torrent,4:33.48,273.48,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,11,"LOPEZ DEBON, Andres",,,,Club Natacion Barracudas Torrent,03:19.97,199.97,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,11,"LOPEZ DEBON, Andres","LOPEZ DEBON, Andres",100.0,No,Club Natacion Barracudas Torrent,3:19.97,199.97,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,19,"LOSHCHYTS, Kira","LOSHCHYTS, Kira",100.0,No,C.N. Ferca-San Jose,3:56.22,236.22,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,32,"MARTINEZ CUSI, Carlos Andree",,,,Club Natacion Barracudas Torrent,04:12.89,252.89,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,32,"MARTINEZ CUSI, Carlos Andree","MARTINEZ CUSI, Carlos Andree",100.0,No,Club Natacion Barracudas Torrent,4:12.89,252.89,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,18,"MARTINEZ GUILLOT, Pablo",,,,C. Valenciano,03:38.74,218.74,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,18,"MARTINEZ GUILLOT, Pablo","MARTINEZ GUILLOT, Pablo",100.0,No,C. Valenciano,3:38.74,218.74,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,12,"MARTINEZ SOLER, Paula","MARTINEZ SOLER, Paula",100.0,No,C. Valenciano,3:28.77,208.77,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,7,"MARTINEZ VILANOVA, Hugo",,,,Club Natacion Barracudas Torrent,03:06.53,186.53,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,13,"MARTINEZ VILANOVA, Hugo",,,,Club Natacion Barracudas Torrent,03:23.90,203.9,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,13,"MARTINEZ VILANOVA, Hugo","MARTINEZ VILANOVA, Hugo",100.0,No,Club Natacion Barracudas Torrent,3:23.90,203.9,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín y Alevín,Benimamet,200m Espalda,,Backstroke,24,"MORA RODRIGUEZ, John Ryam",,,,C.N. Picassent,03:44.86,224.86,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,24,"MORA RODRIGUEZ, John Ryam","MORA RODRIGUEZ, John Ryam",100.0,No,C.N. Picassent,3:44.86,224.86,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-05,05/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Benimamet-,Benimamet,200m Backstroke,200.0,Backstroke,21,"MORENO GIMENEZ, Lara","MORENO GIMENEZ, Lara",100.0,No,C.N. Xirivella,4:13.72,253.72,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf,1576_2025_VAL_1JORNADABENJAMINALEVIN_BENIMAMET.pdf
